id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
T000165,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000165.json,Tom,,Tiffany,,1957-12-30,M,R,,,,,456791,,,9303,N00045307,,H0WI07101,,,,True,,,,2,2020,97,9,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:wi/cd:7,1714 Longworth House Office Building,202-225-3365,,WI,7,False,5507,9.28,96.55,3.45
T000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000480.json,William,,Timmons,,1984-04-30,M,R,,RepTimmons,,,412815,,168923,,N00042715,/g/11g6ns21_f,H8SC04250,https://timmons.house.gov,,,True,R+15,,,2,2020,907,141,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:sc/cd:4,313 Cannon House Office Building,202-225-6030,,SC,4,False,4504,15.55,94.61,5.26
T000470,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000470.json,Scott,,Tipton,,1956-11-09,M,R,,RepTipton,CongressmanScottTipton,RepScottTipton,412405,60384,65403,21111,N00027509,/m/0bn82p,H6CO03139,https://tipton.house.gov,https://tipton.house.gov/rss.xml,,True,R+6,0.449,,10,2020,907,5,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:co/cd:3,218 Cannon House Office Building,202-225-4761,,CO,3,False,0803,0.55,93.96,5.93
T000468,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000468.json,Dina,,Titus,,1950-05-23,F,D,,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,412318,1021622,2629,20927,N00030191,/m/07hwl2,H8NV03036,https://titus.house.gov,https://titus.house.gov/rss.xml,,True,D+15,-0.302,,8,2020,907,27,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nv/cd:1,2464 Rayburn House Office Building,202-225-5965,,NV,1,False,3201,2.98,98.63,1.25
T000481,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000481.json,Rashida,,Tlaib,,1976-07-24,F,D,,RepRashida,,,412787,,105368,,N00042649,/m/059_x6c,H8MI13250,https://tlaib.house.gov,,,True,D+32,,,2,2020,907,8,1,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:13,1628 Longworth House Office Building,202-225-5126,,MI,13,False,2613,0.88,95.43,4.46
T000469,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000469.json,Paul,,Tonko,,1949-06-18,M,D,,RepPaulTonko,reppaultonko,reppaultonko,412319,1031353,4403,20934,N00030196,/m/0gzy4c,H8NY21203,https://tonko.house.gov,,,True,D+7,-0.42,,12,2020,907,6,14,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ny/cd:20,2369 Rayburn House Office Building,202-225-5076,,NY,20,False,3620,0.66,97.0,2.89
T000474,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000474.json,Norma,,Torres,,1965-04-04,F,D,,NormaJTorres,RepNormaTorres,,412617,76129,71284,21508,N00036107,/m/03wd1hs,H4CA35031,https://torres.house.gov,https://torres.house.gov/rss.xml,,True,D+19,-0.36,,6,2020,907,17,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:35,2444 Rayburn House Office Building,202-225-6161,,CA,35,False,0635,1.87,98.42,1.46
T000484,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000484.json,Xochitl,,Torres Small,,1984-11-15,F,D,,RepTorresSmall,,,412801,,177978,,N00042467,/g/11gtg88psh,H8NM02248,https://torressmall.house.gov,,,True,R+6,,,2,2020,907,4,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:nm/cd:2,430 Cannon House Office Building,202-225-2365,,NM,2,False,3502,0.44,93.45,6.44
T000482,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000482.json,Lori,,Trahan,,1973-10-27,F,D,,RepLoriTrahan,,,412781,,182310,,N00041808,/g/11gtcg496z,H8MA03106,https://trahan.house.gov,,,True,D+9,,,2,2020,907,3,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ma/cd:3,1616 Longworth House Office Building,202-225-3411,,MA,3,False,2503,0.33,99.0,0.89
T000483,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000483.json,David,,Trone,,1955-09-21,M,D,,RepDavidTrone,,,412783,,167336,,N00039122,/g/11dxnzbmvl,H6MD08549,https://trone.house.gov,,,True,D+6,,,2,2020,907,20,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:md/cd:6,1213 Longworth House Office Building,202-225-2721,,MD,6,False,2406,2.21,98.87,1.02
T000463,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000463.json,Michael,R.,Turner,,1960-01-11,M,R,,RepMikeTurner,RepMikeTurner,CongressmanTurner,400411,1003607,45519,20342,N00025175,/m/03440l,H2OH03067,https://turner.house.gov,https://turner.house.gov/rss.xml,,True,R+4,0.271,,18,2020,907,17,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:oh/cd:10,2082 Rayburn House Office Building,202-225-6465,,OH,10,False,3910,1.87,90.36,9.52
U000040,Representative,Rep.,https://api.propublica.org/congress/v1/members/U000040.json,Lauren,,Underwood,,1986-10-04,F,D,,RepUnderwood,,,412776,,177001,,N00041569,/g/11gfm73_1z,H8IL14174,https://underwood.house.gov,,,True,R+5,,,2,2020,907,7,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:il/cd:14,1118 Longworth House Office Building,202-225-2976,,IL,14,False,1714,0.77,98.22,1.67
U000031,Representative,Rep.,https://api.propublica.org/congress/v1/members/U000031.json,Fred,,Upton,,1953-04-23,M,R,,RepFredUpton,RepFredUpton,RepFredUpton,400414,12127,26906,15446,N00004133,/m/02d4c3,H6MI04113,https://upton.house.gov,https://upton.house.gov/news/rss.aspx,,True,R+4,0.334,,34,2020,907,7,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:mi/cd:6,2183 Rayburn House Office Building,202-225-3761,,MI,6,False,2606,0.77,81.19,18.7
V000133,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000133.json,Jefferson,,Van Drew,,1953-02-23,M,R,,CongressmanJVD,,,412796,,24685,,N00042164,/m/08h3sl,H8NJ02166,https://vandrew.house.gov,,,True,R+1,,,2,2020,206,4,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:nj/cd:2,331 Cannon House Office Building,202-225-6572,,NJ,2,False,3402,1.94,74.5,25.5
V000130,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000130.json,Juan,,Vargas,,1961-03-07,M,D,,RepJuanVargas,RepJuanVargas,RepJuanVargas,412522,8297,29100,21314,N00007021,/m/076bp4,H2CA50026,https://vargas.house.gov,,,True,D+22,-0.4,,8,2020,907,27,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:51,2244 Rayburn House Office Building,202-225-8045,,CA,51,False,0651,2.98,98.63,1.25
V000131,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000131.json,Marc,,Veasey,,1971-01-03,M,D,,RepVeasey,CongressmanMarcVeasey,marcveasey,412579,79466,49671,21365,N00033839,/m/0kmnfw5,H2TX33073,https://veasey.house.gov,https://veasey.house.gov/rss.xml,,True,D+23,-0.403,,8,2020,907,16,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tx/cd:33,2348 Rayburn House Office Building,202-225-9897,,TX,33,False,4833,1.76,98.54,1.35
V000132,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000132.json,Filemon,,Vela,,1963-02-13,M,D,,RepFilemonVela,USCongressmanFilemonVela,RepFilemonVela,412580,95434,137719,21366,N00034349,/m/0ll43fz,H2TX27190,https://vela.house.gov,https://vela.house.gov/rss.xml,,True,D+10,-0.313,,8,2020,907,11,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tx/cd:34,307 Cannon House Office Building,202-225-9901,,TX,34,False,4834,1.21,96.98,2.91
V000081,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000081.json,Nydia,M.,Velázquez,,1953-03-28,F,D,,NydiaVelazquez,8037068318,nydiavelazquez,400416,26160,26975,29378,N00001102,/m/03sjbt,H2NY00010,https://velazquez.house.gov,https://velazquez.house.gov/rss.xml,,True,D+38,-0.547,,28,2020,907,18,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ny/cd:7,2302 Rayburn House Office Building,202-225-2361,,NY,7,False,3607,1.98,98.31,1.58
V000108,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000108.json,Peter,J.,Visclosky,,1949-08-13,M,D,,RepVisclosky,repvisclosky,PeteVisclosky1,400417,6785,26851,15124,N00003813,/m/022r85,H4IN01012,https://visclosky.house.gov,https://visclosky.house.gov/rss.xml,,True,D+8,-0.402,,36,2020,907,8,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:in/cd:1,2328 Rayburn House Office Building,202-225-2461,,IN,1,False,1801,0.88,99.11,0.78
W000812,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000812.json,Ann,,Wagner,,1962-09-13,F,R,,RepAnnWagner,RepAnnWagner,,412548,82702,136083,21337,N00033106,/m/07q9w8,H2MO02102,https://wagner.house.gov,https://wagner.house.gov/rss.xml,,True,R+8,0.441,,8,2020,907,24,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:mo/cd:2,2350 Rayburn House Office Building,202-225-1621,,MO,2,False,2902,2.65,92.24,7.65
W000798,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000798.json,Tim,,Walberg,,1951-04-12,M,R,,RepWalberg,RepWalberg,RepWalberg,412213,1022844,8618,20725,N00026368,/m/0d7n3m,H4MI07103,https://walberg.house.gov,https://walberg.house.gov/rss.xml,,True,R+7,0.517,,10,2020,907,8,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:7,2266 Rayburn House Office Building,202-225-6276,,MI,7,False,2607,0.88,96.07,3.82
W000791,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000791.json,Greg,,Walden,,1957-01-10,M,R,,RepGregWalden,repgregwalden,RepGregWalden,400419,57892,2979,29932,N00007690,/m/033tx_,H6OR02116,https://walden.house.gov,https://walden.house.gov/rss.xml,,True,R+11,0.334,,22,2020,907,19,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:or/cd:2,2185 Rayburn House Office Building,202-225-6730,,OR,2,False,4102,2.09,88.07,11.82
W000819,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000819.json,Mark,,Walker,,1969-05-20,M,R,,RepMarkWalker,RepMarkWalker,,412670,76376,146255,21543,N00035311,/m/0115r5gz,H4NC06052,https://walker.house.gov,https://walker.house.gov/rss.xml,,True,R+9,0.639,,6,2020,907,107,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:nc/cd:6,1725 Longworth House Office Building,202-225-3065,,NC,6,False,3706,11.8,93.19,6.68
W000813,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000813.json,Jackie,,Walorski,,1963-08-17,F,R,,RepWalorski,RepJackieWalorski,repwalorski,412538,95005,34205,21330,N00031226,/m/0ksf92,H0IN02190,https://walorski.house.gov,,,True,R+11,0.426,,8,2020,907,32,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:in/cd:2,419 Cannon House Office Building,202-225-3915,,IN,2,False,1802,3.53,95.05,4.84
W000823,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000823.json,Michael,,Waltz,,1974-01-31,M,R,,RepMichaelWaltz,,,412764,,,,N00042403,/g/11f50xlkjm,H8FL06148,https://waltz.house.gov,,,True,R+7,,,2,2020,907,48,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:6,216 Cannon House Office Building,202-225-2706,,FL,6,False,1206,5.29,91.31,8.57
W000797,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000797.json,Debbie,,Wasserman Schultz,,1966-09-27,F,D,,RepDWStweets,RepDWS,RepWassermanSchultz,400623,86882,24301,20504,N00026106,/m/04cmyw,H4FL20023,https://wassermanschultz.house.gov,,,True,D+11,-0.421,,16,2020,907,26,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:23,1114 Longworth House Office Building,202-225-7931,,FL,23,False,1223,2.87,98.98,0.91
W000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000187.json,Maxine,,Waters,,1938-08-15,F,D,,RepMaxineWaters,MaxineWaters,MaxineWaters,400422,1953,26759,29106,N00006690,/m/024tyk,H4CA23011,https://waters.house.gov,https://waters.house.gov/rss.xml,,True,D+29,-0.653,,30,2020,907,18,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:43,2221 Rayburn House Office Building,202-225-2201,,CA,43,False,0643,1.98,97.52,2.36
W000824,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000824.json,Steven,,Watkins,,1976-09-18,M,R,,Rep_Watkins,,,412779,,,,N00042126,/g/11gt__k6jn,H8KS02199,https://watkins.house.gov,,,True,R+10,,,2,2020,907,9,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ks/cd:2,1205 Longworth House Office Building,202-225-6601,,KS,2,False,2002,0.99,94.72,5.17
W000822,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000822.json,Bonnie,,Watson Coleman,,1945-02-06,F,D,,RepBonnie,RepBonnie,,412644,79091,24799,21538,N00036158,/m/08kj70,H4NJ12149,https://watsoncoleman.house.gov,,,True,D+16,-0.626,,6,2020,907,9,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:nj/cd:12,2442 Rayburn House Office Building,202-225-5801,,NJ,12,False,3412,0.99,97.32,2.57
W000814,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000814.json,Randy,,Weber,,1953-07-02,M,R,,TXRandy14,TXRandy14,TXRandy14,412574,79698,102026,21360,N00033539,/m/0km63t0,H2TX14149,https://weber.house.gov,,,True,R+12,0.71,,8,2020,907,45,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:tx/cd:14,107 Cannon House Office Building,202-225-2831,,TX,14,False,4814,4.96,90.76,9.12
W000806,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000806.json,Daniel,,Webster,,1949-04-27,M,R,,RepWebster,RepWebster,repdanwebster,412410,30504,24302,21116,N00026335,/m/03cg47l,H0FL08208,https://webster.house.gov,,,True,R+15,0.506,,10,2020,907,57,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:11,1210 Longworth House Office Building,202-225-1002,,FL,11,False,1211,6.28,90.76,9.12
W000800,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000800.json,Peter,,Welch,,1947-05-02,M,D,,PeterWelch,PeterWelch,reppeterwelch,412239,1019990,51272,20750,N00000515,/m/0db4gl,H6VT00160,https://welch.house.gov,https://welch.house.gov/rss.xml,,True,D+15,-0.409,,14,2020,907,27,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:vt/cd:1,2187 Rayburn House Office Building,202-225-4115,,VT,At-Large,True,5000,2.98,98.52,1.37
W000815,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000815.json,Brad,,Wenstrup,,1958-06-17,M,R,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,412564,1034044,135326,21351,N00033310,/m/0j63b7n,H2OH02085,https://wenstrup.house.gov,,,True,R+9,0.551,,8,2020,907,28,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:oh/cd:2,2419 Rayburn House Office Building,202-225-3164,,OH,2,False,3902,3.09,96.33,3.56
W000821,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000821.json,Bruce,,Westerman,,1967-11-18,M,R,,RepWesterman,RepWesterman,,412610,76097,119120,21563,N00035527,/m/0wklff5,H4AR04048,https://westerman.house.gov,https://westerman.house.gov/rss.xml,,True,R+17,0.551,,6,2020,907,14,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ar/cd:4,209 Cannon House Office Building,202-225-3772,,AR,4,False,0504,1.54,96.38,3.5
W000825,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000825.json,Jennifer,,Wexton,,1968-05-27,F,D,,RepWexton,,,412834,,147013,,N00041002,/m/0_flt0x,H8VA10106,https://wexton.house.gov,,,True,R+19,,,2,2020,907,3,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:va/cd:10,1217 Longworth House Office Building,202-225-5136,,VA,10,False,5110,0.33,97.67,2.22
W000826,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000826.json,Susan,,Wild,,1957-06-07,F,D,,RepSusanWild,,,412751,,178895,,N00041997,/g/11gtg86jn6,H8PA15229,https://wild.house.gov,,,True,D+1,,,4,2020,907,9,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:7,1607 Longworth House Office Building,202-225-6411,,PA,7,False,4207,0.99,95.87,4.02
W000816,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000816.json,Roger,,Williams,,1949-09-13,M,R,,RepRWilliams,RepRogerWilliams,,412578,623742,50112,21364,N00030602,/m/08rszb,H2TX33040,https://williams.house.gov,https://williams.house.gov/rss.xml,,True,R+11,0.587,,8,2020,907,24,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:25,1708 Longworth House Office Building,202-225-9896,,TX,25,False,4825,2.65,95.78,4.11
W000795,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000795.json,Joe,,Wilson,,1947-07-31,M,R,,RepJoeWilson,JoeWilson,RepJoeWilson,400433,1002567,3985,20138,N00024809,/m/03tll0,H2SC02059,https://joewilson.house.gov,https://joewilson.house.gov/rss.xml,,True,R+12,0.538,,20,2020,907,35,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:sc/cd:2,1436 Longworth House Office Building,202-225-2452,,SC,2,False,4502,3.86,94.91,4.98
W000808,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000808.json,Frederica,,Wilson,,1942-11-05,F,D,,RepWilson,RepWilson,repfredericawilson,412412,87016,17319,21118,N00030650,/m/03cg3tv,H0FL17068,https://wilson.house.gov,https://wilson.house.gov/rss.xml,,True,D+34,-0.476,,10,2020,907,118,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:24,2445 Rayburn House Office Building,202-225-4506,,FL,24,False,1224,13.01,98.86,1.01
W000804,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000804.json,Robert,J.,Wittman,,1959-02-03,M,R,,RobWittman,RepRobWittman,RobWittman,412255,1028089,58133,20756,N00029459,/m/03cx7ld,H8VA01147,https://wittman.house.gov,,,True,D+15,0.445,,14,2020,907,7,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:va/cd:1,2055 Rayburn House Office Building,202-225-4261,,VA,1,False,5101,0.77,95.74,4.14
W000809,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000809.json,Steve,,Womack,,1957-02-18,M,R,,Rep_SteveWomack,RepSteveWomack,CongressmanWomack,412402,1033625,71815,21108,N00031857,/m/0cmcvkz,H0AR03055,https://womack.house.gov,https://womack.house.gov/news/rss.aspx,,True,R+19,0.356,,10,2020,907,0,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ar/cd:3,2412 Rayburn House Office Building,202-225-4301,,AR,3,False,0503,0.0,95.55,4.34
W000810,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000810.json,Rob,,Woodall,,1970-02-11,M,R,,RepRobWoodall,RepRobWoodall,RobWoodallGA07,412416,623342,122251,21122,N00032416,/m/0cz8ryh,H0GA07133,https://woodall.house.gov,https://woodall.house.gov/rss.xml,,True,R+9,0.597,,10,2020,907,12,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ga/cd:7,1724 Longworth House Office Building,202-225-4272,,GA,7,False,1307,1.32,94.59,5.29
W000827,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000827.json,Ron,,Wright,,1953-04-08,M,R,,RepRonWright,,,412823,,,,N00042240,/g/11fgkl82tl,H8TX06233,https://wright.house.gov,,,True,R+9,,,2,2020,907,186,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:tx/cd:6,428 Cannon House Office Building,202-225-2002,,TX,6,False,4806,20.51,93.15,6.71
Y000062,Representative,Rep.,https://api.propublica.org/congress/v1/members/Y000062.json,John,,Yarmuth,,1947-11-04,M,D,,RepJohnYarmuth,214258646163,RepJohnYarmuth,412211,1021662,58579,20723,N00028073,/m/0bb00g,H6KY03124,https://yarmuth.house.gov,,,True,D+6,-0.379,,14,2020,907,17,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ky/cd:3,402 Cannon House Office Building,202-225-5401,,KY,3,False,2103,1.87,98.88,1.01
Y000065,Representative,Rep.,https://api.propublica.org/congress/v1/members/Y000065.json,Ted,,Yoho,,1955-04-13,M,R,,RepTedYoho,CongressmanTedYoho,RepTedYoho,412525,63943,137622,21317,N00033220,/m/0l8lwvh,H2FL06109,https://yoho.house.gov,https://yoho.house.gov/rss.xml,,True,R+9,0.705,,8,2020,907,85,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:3,1730 Longworth House Office Building,202-225-5744,,FL,3,False,1203,9.37,87.27,12.61
Y000033,Representative,Rep.,https://api.propublica.org/congress/v1/members/Y000033.json,Don,,Young,,1933-06-09,M,R,,RepDonYoung,RepDonYoung,RepDonYoung,400440,1897,26717,14066,N00007999,/m/024p1k,H6AK00045,https://donyoung.house.gov,https://donyoung.house.gov/news/rss.aspx,,True,R+9,0.284,,48,2020,907,42,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ak/cd:1,2314 Rayburn House Office Building,202-225-5765,,AK,At-Large,True,0200,4.63,88.11,11.77
Z000017,Representative,Rep.,https://api.propublica.org/congress/v1/members/Z000017.json,Lee,,Zeldin,,1980-01-30,M,R,,RepLeeZeldin,RepLeeZeldin,,412646,61616,110252,21539,N00029404,/m/03h4jcq,H8NY01148,https://zeldin.house.gov,https://zeldin.house.gov/rss.xml,,True,R+5,0.388,,6,2020,907,9,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ny/cd:1,2441 Rayburn House Office Building,202-225-3826,,NY,1,False,3601,0.99,89.55,10.34
